account,amount,location,date,tid,transaction_type
597,11.01,WI,2017-08-04,28597,exp
598,10.36,WA,2017-08-04,28598,pay
599,10.36,IL,2017-08-04,28599,exp
600,12.95,MN,2017-08-04,28600,pay
601,33.67,AZ,2017-08-04,28601,exp
602,0,IA,2017-08-04,28602,pay
603,10.36,CA,2017-08-04,28603,exp
604,38.85,NY,2017-08-04,28604,pay
605,31.08,TX,2017-08-04,28605,exp
606,38.85,NV,2017-08-04,28606,pay
607,12.95,OK,2017-08-04,28607,exp
608,38.85,OR,2017-08-04,28608,pay
609,0,IA,2017-08-04,28609,exp
610,38.85,FL,2017-08-04,28610,pay
611,38.85,IL,2017-08-04,28611,exp
612,12.95,CA,2017-08-04,28612,pay
613,0,IA,2017-08-04,28613,exp
614,38.85,NY,2017-08-04,28614,pay
615,12.95,TX,2017-08-04,28615,exp
616,49.95,NJ,2017-08-04,28616,pay
617,38.85,KS,2017-08-04,28617,exp
618,10.36,PA,2017-08-04,28618,pay
619,12.95,NC,2017-08-04,28619,exp
620,12.95,NY,2017-08-04,28620,pay
621,33.67,AZ,2017-08-04,28621,exp
622,11.01,OK,2017-08-04,28622,pay
623,38.85,CA,2017-08-04,28623,exp
624,31.08,OR,2017-08-04,28624,pay
625,11.01,OK,2017-08-04,28625,exp
626,12.95,MI,2017-08-04,28626,pay
627,12.95,TX,2017-08-04,28627,exp
628,12.95,CA,2017-08-04,28628,pay
629,12.95,OR,2017-08-04,28629,exp
630,12.95,AZ,2017-08-04,28630,pay
631,49.95,UT,2017-08-04,28631,exp
632,12.95,PA,2017-08-04,28632,pay
633,38.85,IL,2017-08-04,28633,exp
634,12.95,CA,2017-08-04,28634,pay
635,38.85,CA,2017-08-04,28635,exp
636,38.85,CA,2017-08-04,28636,pay
637,38.85,AK,2017-08-04,28637,exp
638,47.52,OH,2017-08-04,28638,pay
639,25.9,HI,2017-08-04,28639,exp
640,10.36,NY,2017-08-04,28640,pay
641,31.08,CA,2017-08-04,28641,exp
642,12.95,TX,2017-08-04,28642,pay
643,38.85,KS,2017-08-04,28643,exp
644,12.95,CA,2017-08-04,28644,pay
645,38.85,WA,2017-08-04,28645,exp
646,12.95,NC,2017-08-04,28646,pay
647,38.85,TN,2017-08-04,28647,exp
648,38.85,TX,2017-08-04,28648,pay
649,12.95,AZ,2017-08-04,28649,exp
650,38.85,GA,2017-08-04,28650,pay
651,12.95,CA,2017-08-04,28651,exp
652,38.85,LA,2017-08-04,28652,pay
653,25.9,WI,2017-08-04,28653,exp
654,38.85,MD,2017-08-04,28654,pay
655,12.95,TX,2017-08-04,28655,exp
656,25.9,TN,2017-08-04,28656,pay
657,38.85,NV,2017-08-04,28657,exp
658,12.95,IN,2017-08-04,28658,pay
659,12.95,TX,2017-08-04,28659,exp
660,38.85,WA,2017-08-04,28660,pay
661,12.95,IN,2017-08-04,28661,exp
662,38.85,OH,2017-08-04,28662,pay
663,38.85,NV,2017-08-04,28663,exp
664,10.36,NC,2017-08-04,28664,pay
665,49.95,TX,2017-08-04,28665,exp
666,38.85,GA,2017-08-04,28666,pay
667,38.85,NV,2017-08-04,28667,exp
668,38.85,NY,2017-08-04,28668,pay
669,38.85,IL,2017-08-04,28669,exp
670,11.01,CO,2017-08-04,28670,pay
671,12.95,OK,2017-08-04,28671,exp
672,38.85,NY,2017-08-04,28672,pay
673,38.85,CA,2017-08-04,28673,exp
674,38.85,NY,2017-08-04,28674,pay
675,12.95,TN,2017-08-04,28675,exp
676,38.85,PA,2017-08-04,28676,pay
677,38.85,FL,2017-08-04,28677,exp
678,38.85,WA,2017-08-04,28678,pay
679,38.85,NY,2017-08-04,28679,exp
680,49.95,VA,2017-08-04,28680,pay
681,12.95,AZ,2017-08-04,28681,exp
682,12.95,IL,2017-08-04,28682,pay
683,12.95,TX,2017-08-04,28683,exp
684,38.85,WA,2017-08-04,28684,pay
685,38.85,NY,2017-08-04,28685,exp
686,12.95,FL,2017-08-04,28686,pay
687,38.85,PA,2017-08-04,28687,exp
688,10.36,NC,2017-08-04,28688,pay
689,49.95,CA,2017-08-04,28689,exp
690,10.36,NY,2017-08-04,28690,pay
691,10.36,NY,2017-08-04,28691,exp
692,12.95,NM,2017-08-04,28692,pay
693,12.95,CA,2017-08-04,28693,exp
694,10.36,CA,2017-08-04,28694,pay
695,38.85,TX,2017-08-04,28695,exp
696,38.85,NE,2017-08-04,28696,pay
697,12.95,CA,2017-08-04,28697,exp
698,12.95,OK,2017-08-04,28698,pay
699,12.95,AZ,2017-08-04,28699,exp
700,12.95,IL,2017-08-04,28700,pay
701,38.85,TX,2017-08-04,28701,exp
702,49.95,TX,2017-08-04,28702,pay
703,38.85,IN,2017-08-04,28703,exp
704,38.85,CA,2017-08-04,28704,pay
705,38.85,DC,2017-08-04,28705,exp
706,38.85,TX,2017-08-04,28706,pay
707,25.9,NV,2017-08-04,28707,exp
708,12.95,WA,2017-08-04,28708,pay
709,38.85,CA,2017-08-04,28709,exp
710,12.95,NY,2017-08-04,28710,pay
711,12.95,TX,2017-08-04,28711,exp
712,38.85,FL,2017-08-04,28712,pay
713,10.36,NV,2017-08-04,28713,exp
714,38.85,TX,2017-08-04,28714,pay
715,12.95,NJ,2017-08-04,28715,exp
716,49.95,CA,2017-08-04,28716,pay
717,38.85,FL,2017-08-04,28717,exp
718,12.95,TX,2017-08-04,28718,pay
719,25.9,CA,2017-08-04,28719,exp
720,12.95,NY,2017-08-04,28720,pay
721,38.85,AZ,2017-08-04,28721,exp
722,12.95,TN,2017-08-04,28722,pay
723,20.72,NJ,2017-08-04,28723,exp
724,38.85,WA,2017-08-04,28724,pay
725,12.95,TX,2017-08-04,28725,exp
726,12.95,TX,2017-08-04,28726,pay
727,38.85,CA,2017-08-04,28727,exp
728,38.85,CA,2017-08-04,28728,pay
729,38.85,NV,2017-08-04,28729,exp
730,38.85,NJ,2017-08-04,28730,pay
731,38.85,FL,2017-08-04,28731,exp
732,38.85,CA,2017-08-04,28732,pay
733,38.85,OH,2017-08-04,28733,exp
734,38.85,CA,2017-08-04,28734,pay
735,12.95,MI,2017-08-04,28735,exp
736,38.85,NY,2017-08-04,28736,pay
737,10.36,FL,2017-08-04,28737,exp
738,38.85,NJ,2017-08-04,28738,pay
739,10.36,FL,2017-08-04,28739,exp
740,12.95,TX,2017-08-04,28740,pay
741,38.85,SC,2017-08-04,28741,exp
742,12.95,CA,2017-08-04,28742,pay
743,38.85,CA,2017-08-04,28743,exp
744,38.85,IL,2017-08-04,28744,pay
745,10.36,IA,2017-08-04,28745,exp
746,12.95,LA,2017-08-04,28746,pay
747,38.85,GA,2017-08-04,28747,exp
748,12.95,TX,2017-08-04,28748,pay
749,38.85,TN,2017-08-04,28749,exp
750,12.95,NJ,2017-08-04,28750,pay
751,38.85,CO,2017-08-04,28751,exp
752,49.95,MS,2017-08-04,28752,pay
753,12.95,MI,2017-08-04,28753,exp
754,31.08,WA,2017-08-04,28754,pay
755,12.95,TN,2017-08-04,28755,exp
756,12.95,CA,2017-08-04,28756,pay
757,53.46,MD,2017-08-04,28757,exp
758,38.85,CA,2017-08-04,28758,pay
759,12.95,MN,2017-08-04,28759,exp
760,10.36,NY,2017-08-04,28760,pay
761,23.4,CA,2017-08-04,28761,exp
762,12.95,TX,2017-08-04,28762,pay
763,38.85,CO,2017-08-04,28763,exp
764,38.85,FL,2017-08-04,28764,pay
765,38.85,DC,2017-08-04,28765,exp
766,10.36,NY,2017-08-04,28766,pay
767,38.85,MN,2017-08-04,28767,exp
768,38.85,CA,2017-08-04,28768,pay
769,10.36,HI,2017-08-04,28769,exp
770,38.85,CA,2017-08-04,28770,pay
771,10.36,CO,2017-08-04,28771,exp
772,12.95,NJ,2017-08-04,28772,pay
773,10.36,CO,2017-08-04,28773,exp
774,11.01,MI,2017-08-04,28774,pay
775,38.85,MS,2017-08-04,28775,exp
776,12.95,CA,2017-08-04,28776,pay
777,12.95,FL,2017-08-04,28777,exp
778,49.95,CO,2017-08-04,28778,pay
779,12.95,CA,2017-08-04,28779,exp
780,38.85,OH,2017-08-04,28780,pay
781,12.95,GA,2017-08-04,28781,exp
782,12.95,CA,2017-08-04,28782,pay
783,31.08,WA,2017-08-04,28783,exp
784,38.85,NM,2017-08-04,28784,pay
785,12.95,CA,2017-08-04,28785,exp
786,12.95,CA,2017-08-04,28786,pay
787,38.85,MD,2017-08-04,28787,exp
788,19.95,FL,2017-08-04,28788,pay
789,38.85,TX,2017-08-04,28789,exp
790,12.95,NY,2017-08-04,28790,pay
791,49.95,CA,2017-08-04,28791,exp
792,12.95,MN,2017-08-04,28792,pay
793,12.95,OK,2017-08-04,28793,exp
794,59.4,GA,2017-08-04,28794,pay
795,12.95,CA,2017-08-04,28795,exp
796,20.72,NV,2017-08-04,28796,pay
797,38.85,CA,2017-08-04,28797,exp
798,12.95,CA,2017-08-04,28798,pay
799,31.08,FL,2017-08-04,28799,exp
800,12.95,MD,2017-08-04,28800,pay
801,12.95,CA,2017-08-04,28801,exp
802,12.95,MA,2017-08-04,28802,pay
803,12.95,CA,2017-08-04,28803,exp
804,38.85,WA,2017-08-04,28804,pay
805,31.08,LA,2017-08-04,28805,exp
806,38.85,CA,2017-08-04,28806,pay
807,10.36,NY,2017-08-04,28807,exp
808,10.36,IA,2017-08-04,28808,pay
809,38.85,CA,2017-08-04,28809,exp
810,12.95,NY,2017-08-04,28810,pay
811,39.96,NV,2017-08-04,28811,exp
812,12.95,VA,2017-08-04,28812,pay
813,49.95,IA,2017-08-04,28813,exp
814,38.85,CA,2017-08-04,28814,pay
815,49.95,WA,2017-08-04,28815,exp
816,38.85,NY,2017-08-04,28816,pay
817,12.95,NY,2017-08-04,28817,exp
818,12.95,CA,2017-08-04,28818,pay
819,12.95,TX,2017-08-04,28819,exp
820,38.85,FL,2017-08-04,28820,pay
821,10.36,CA,2017-08-04,28821,exp
822,31.08,NY,2017-08-04,28822,pay
823,49.95,AK,2017-08-04,28823,exp
824,12.95,CA,2017-08-04,28824,pay
825,12.95,NY,2017-08-04,28825,exp
826,38.85,CA,2017-08-04,28826,pay
827,12.95,NY,2017-08-04,28827,exp
828,12.95,FL,2017-08-04,28828,pay
829,38.85,NY,2017-08-04,28829,exp
830,12.95,WA,2017-08-04,28830,pay
831,38.85,CA,2017-08-04,28831,exp
832,38.85,CA,2017-08-04,28832,pay
833,49.95,NC,2017-08-04,28833,exp
834,19.95,FL,2017-08-04,28834,pay
835,12.95,WA,2017-08-04,28835,exp
836,20.72,NV,2017-08-04,28836,pay
837,49.95,CA,2017-08-04,28837,exp
838,12.95,WA,2017-08-04,28838,pay
839,31.08,CA,2017-08-04,28839,exp
840,25.9,FL,2017-08-04,28840,pay
841,12.95,CA,2017-08-04,28841,exp
842,38.85,CA,2017-08-04,28842,pay
843,12.95,FL,2017-08-04,28843,exp
844,12.95,AZ,2017-08-04,28844,pay
845,12.95,MA,2017-08-04,28845,exp
846,49.95,FL,2017-08-04,28846,pay
847,12.95,CA,2017-08-04,28847,exp
848,38.85,FL,2017-08-04,28848,pay
849,38.85,MI,2017-08-04,28849,exp
850,25.9,FL,2017-08-04,28850,pay
851,49.95,VA,2017-08-04,28851,exp
852,38.85,TX,2017-08-04,28852,pay
853,12.95,FL,2017-08-04,28853,exp
854,38.85,FL,2017-08-04,28854,pay
855,38.85,AZ,2017-08-04,28855,exp
856,38.85,CA,2017-08-04,28856,pay
857,31.08,AZ,2017-08-04,28857,exp
858,12.95,NY,2017-08-04,28858,pay
859,12.95,TX,2017-08-04,28859,exp
860,38.85,GA,2017-08-04,28860,pay
861,59.4,CA,2017-08-04,28861,exp
862,12.95,CA,2017-08-04,28862,pay
863,12.95,OK,2017-08-04,28863,exp
864,38.85,WA,2017-08-04,28864,pay
865,12.95,NH,2017-08-04,28865,exp
866,12.95,MI,2017-08-04,28866,pay
867,38.85,CT,2017-08-04,28867,exp
868,38.85,TX,2017-08-04,28868,pay
869,49.95,FL,2017-08-04,28869,exp
870,25.9,CA,2017-08-04,28870,pay
871,44.95,VA,2017-08-04,28871,exp
872,12.95,GA,2017-08-04,28872,pay
873,12.95,OH,2017-08-04,28873,exp
874,38.85,CA,2017-08-04,28874,pay
875,23.3,OR,2017-08-04,28875,exp
876,38.85,CA,2017-08-04,28876,pay
877,49.95,OR,2017-08-04,28877,exp
878,12.95,AZ,2017-08-04,28878,pay
879,11.65,NC,2017-08-04,28879,exp
880,12.95,CA,2017-08-04,28880,pay
881,38.85,IN,2017-08-04,28881,exp
882,12.95,MI,2017-08-04,28882,pay
883,10.36,IL,2017-08-04,28883,exp
884,11.01,RI,2017-08-04,28884,pay
885,12.95,GA,2017-08-04,28885,exp
886,38.85,CA,2017-08-04,28886,pay
887,10.36,CO,2017-08-04,28887,exp
888,12.95,FL,2017-08-04,28888,pay
889,39.96,GA,2017-08-04,28889,exp
890,10.36,VA,2017-08-04,28890,pay
891,38.85,NY,2017-08-04,28891,exp
892,49.95,GA,2017-08-04,28892,pay
893,12.95,GA,2017-08-04,28893,exp
894,31.08,GA,2017-08-04,28894,pay
895,12.95,NY,2017-08-04,28895,exp
896,31.08,MI,2017-08-04,28896,pay
897,25.9,TX,2017-08-04,28897,exp
898,38.85,IL,2017-08-04,28898,pay
899,38.85,AZ,2017-08-04,28899,exp
900,38.85,CA,2017-08-04,28900,pay
901,11.01,RI,2017-08-04,28901,exp
902,12.95,GA,2017-08-04,28902,pay
903,12.95,OK,2017-08-04,28903,exp
904,12.95,OH,2017-08-04,28904,pay
905,31.08,CA,2017-08-04,28905,exp
906,38.85,FL,2017-08-04,28906,pay
907,12.95,OH,2017-08-04,28907,exp
908,38.85,CA,2017-08-04,28908,pay
909,31.08,VA,2017-08-04,28909,exp
910,38.85,MA,2017-08-04,28910,pay
911,11.01,NY,2017-08-04,28911,exp
912,38.85,MD,2017-08-04,28912,pay
913,12.95,CA,2017-08-04,28913,exp
914,12.95,TN,2017-08-04,28914,pay
915,12.95,NH,2017-08-04,28915,exp
916,12.95,IL,2017-08-04,28916,pay
917,38.85,OH,2017-08-04,28917,exp
918,25.9,NY,2017-08-04,28918,pay
919,12.95,FL,2017-08-04,28919,exp
920,38.85,CA,2017-08-04,28920,pay
921,49.95,MA,2017-08-04,28921,exp
922,49.95,VA,2017-08-04,28922,pay
923,38.85,TX,2017-08-04,28923,exp
924,38.85,TN,2017-08-04,28924,pay
925,38.85,CA,2017-08-04,28925,exp
926,38.85,AZ,2017-08-04,28926,pay
927,38.85,OH,2017-08-04,28927,exp
928,38.85,GA,2017-08-04,28928,pay
929,12.95,CA,2017-08-04,28929,exp
930,38.85,CA,2017-08-04,28930,pay
931,38.85,KS,2017-08-04,28931,exp
932,12.95,CA,2017-08-04,28932,pay
933,38.85,WI,2017-08-04,28933,exp
934,49.95,OK,2017-08-04,28934,pay
935,10.36,CA,2017-08-04,28935,exp
936,38.85,MN,2017-08-04,28936,pay
937,49.95,CA,2017-08-04,28937,exp
938,10.36,MA,2017-08-04,28938,pay
939,12.95,WA,2017-08-04,28939,exp
940,38.85,CA,2017-08-04,28940,pay
941,31.08,TN,2017-08-04,28941,exp
942,38.85,OR,2017-08-04,28942,pay
943,38.85,FL,2017-08-04,28943,exp
944,12.95,TN,2017-08-04,28944,pay
945,38.85,CA,2017-08-04,28945,exp
946,38.85,MS,2017-08-04,28946,pay
947,49.95,NJ,2017-08-04,28947,exp
948,38.85,FL,2017-08-04,28948,pay
949,38.85,VA,2017-08-04,28949,exp
950,12.95,NY,2017-08-04,28950,pay
951,12.95,OH,2017-08-04,28951,exp
952,49.95,NY,2017-08-04,28952,pay
953,49.95,TX,2017-08-04,28953,exp
954,38.85,MD,2017-08-04,28954,pay
955,10.36,WA,2017-08-04,28955,exp
956,49.95,CA,2017-08-04,28956,pay
957,12.95,TX,2017-08-04,28957,exp
958,12.95,CA,2017-08-04,28958,pay
959,38.85,TX,2017-08-04,28959,exp
960,11.01,NY,2017-08-04,28960,pay
961,38.85,GA,2017-08-04,28961,exp
962,12.95,UT,2017-08-04,28962,pay
963,38.85,OH,2017-08-04,28963,exp
964,38.85,TX,2017-08-04,28964,pay
965,25.9,NC,2017-08-04,28965,exp
966,12.95,PA,2017-08-04,28966,pay
967,38.85,TX,2017-08-04,28967,exp
968,12.95,UT,2017-08-04,28968,pay
969,38.85,NY,2017-08-04,28969,exp
970,20.72,CA,2017-08-04,28970,pay
971,38.85,TX,2017-08-04,28971,exp
972,10.36,TN,2017-08-04,28972,pay
973,38.85,MN,2017-08-04,28973,exp
974,49.95,OK,2017-08-04,28974,pay
975,25.9,ME,2017-08-04,28975,exp
976,38.85,OH,2017-08-04,28976,pay
977,12.95,CA,2017-08-04,28977,exp
978,12.95,UT,2017-08-04,28978,pay
979,25.9,MI,2017-08-04,28979,exp
980,38.85,MN,2017-08-04,28980,pay
981,12.95,AL,2017-08-04,28981,exp
982,38.85,AZ,2017-08-04,28982,pay
983,38.85,WA,2017-08-04,28983,exp
984,12.95,WI,2017-08-04,28984,pay
985,10.36,NY,2017-08-04,28985,exp
986,38.85,MD,2017-08-04,28986,pay
987,12.95,MI,2017-08-04,28987,exp
988,49.95,CA,2017-08-04,28988,pay
989,38.85,OK,2017-08-04,28989,exp
990,12.95,NY,2017-08-04,28990,pay
991,12.95,FL,2017-08-04,28991,exp
992,12.95,MN,2017-08-04,28992,pay
993,12.95,MA,2017-08-04,28993,exp
994,12.95,OR,2017-08-04,28994,pay
995,25.9,NY,2017-08-04,28995,exp
996,38.85,NY,2017-08-04,28996,pay
997,38.85,CA,2017-08-04,28997,exp
998,12.95,KS,2017-08-04,28998,pay
999,10.36,TN,2017-08-04,28999,exp
1000,12.95,MI,2017-08-04,29000,pay
1,38.85,CO,2017-08-04,29001,exp
2,38.85,FL,2017-08-04,29002,pay
3,12.95,NY,2017-08-04,29003,exp
4,38.85,CA,2017-08-04,29004,pay
5,49.95,VA,2017-08-04,29005,exp
6,38.85,FL,2017-08-04,29006,pay
7,38.85,VA,2017-08-04,29007,exp
8,49.95,CA,2017-08-04,29008,pay
9,12.95,OR,2017-08-04,29009,exp
10,12.95,OH,2017-08-04,29010,pay
11,12.95,KS,2017-08-04,29011,exp
12,38.85,NJ,2017-08-04,29012,pay
13,12.95,NY,2017-08-04,29013,exp
14,12.95,NY,2017-08-04,29014,pay
15,49.95,TX,2017-08-04,29015,exp
16,12.95,CA,2017-08-04,29016,pay
17,38.85,CT,2017-08-04,29017,exp
18,38.85,GA,2017-08-04,29018,pay
19,12.95,NY,2017-08-04,29019,exp
20,38.85,OH,2017-08-04,29020,pay
21,49.95,WI,2017-08-04,29021,exp
22,38.85,ME,2017-08-04,29022,pay
23,38.85,CA,2017-08-04,29023,exp
24,38.85,IL,2017-08-04,29024,pay
25,38.85,NM,2017-08-04,29025,exp
26,25.9,PA,2017-08-04,29026,pay
27,38.85,VA,2017-08-04,29027,exp
28,38.85,MI,2017-08-04,29028,pay
29,38.85,WA,2017-08-04,29029,exp
30,12.95,IN,2017-08-04,29030,pay
31,12.95,TX,2017-08-04,29031,exp
32,38.85,MT,2017-08-04,29032,pay
33,12.95,CA,2017-08-04,29033,exp
34,38.85,CA,2017-08-04,29034,pay
35,12.95,CA,2017-08-04,29035,exp
36,38.85,MD,2017-08-04,29036,pay
37,38.85,CA,2017-08-04,29037,exp
38,31.08,CA,2017-08-04,29038,pay
39,38.85,AZ,2017-08-04,29039,exp
40,12.95,HI,2017-08-04,29040,pay
41,12.95,PA,2017-08-04,29041,exp
42,12.95,GA,2017-08-04,29042,pay
43,38.85,CO,2017-08-04,29043,exp
44,12.95,CA,2017-08-04,29044,pay
45,10.36,MD,2017-08-04,29045,exp
46,49.95,CA,2017-08-04,29046,pay
47,38.85,HI,2017-08-04,29047,exp
48,38.85,NC,2017-08-04,29048,pay
49,12.95,AL,2017-08-04,29049,exp
50,38.85,KY,2017-08-04,29050,pay
51,10.36,IL,2017-08-04,29051,exp
52,34.95,MA,2017-08-04,29052,pay
53,25.9,CO,2017-08-04,29053,exp
54,38.85,CA,2017-08-04,29054,pay
55,38.85,OR,2017-08-04,29055,exp
56,10.36,CA,2017-08-04,29056,pay
57,12.95,VA,2017-08-04,29057,exp
58,31.08,MD,2017-08-04,29058,pay
59,38.85,NV,2017-08-04,29059,exp
60,38.85,MS,2017-08-04,29060,pay
61,38.85,CA,2017-08-04,29061,exp
62,38.85,MI,2017-08-04,29062,pay
63,12.95,TN,2017-08-04,29063,exp
64,49.95,CA,2017-08-04,29064,pay
65,31.08,CA,2017-08-04,29065,exp
66,10.36,MA,2017-08-04,29066,pay
67,10.36,MA,2017-08-04,29067,exp
68,38.85,MN,2017-08-04,29068,pay
69,38.85,NJ,2017-08-04,29069,exp
70,11.01,NY,2017-08-04,29070,pay
71,49.95,NV,2017-08-04,29071,exp
72,49.95,IL,2017-08-04,29072,pay
73,12.95,NY,2017-08-04,29073,exp
74,12.95,CO,2017-08-04,29074,pay
75,12.95,MN,2017-08-04,29075,exp
76,12.95,NV,2017-08-04,29076,pay
77,38.85,VA,2017-08-04,29077,exp
78,31.08,FL,2017-08-04,29078,pay
79,12.95,NY,2017-08-04,29079,exp
80,38.85,NJ,2017-08-04,29080,pay
81,38.85,VA,2017-08-04,29081,exp
82,12.95,AR,2017-08-04,29082,pay
83,12.95,MO,2017-08-04,29083,exp
84,38.85,CA,2017-08-04,29084,pay
85,12.95,MO,2017-08-04,29085,exp
86,49.95,CA,2017-08-04,29086,pay
87,12.95,NJ,2017-08-04,29087,exp
88,38.85,CA,2017-08-04,29088,pay
89,12.95,MD,2017-08-04,29089,exp
90,38.85,IL,2017-08-04,29090,pay
91,31.08,IL,2017-08-04,29091,exp
92,38.85,AL,2017-08-04,29092,pay
93,49.95,NH,2017-08-04,29093,exp
94,12.95,GA,2017-08-04,29094,pay
95,38.85,IL,2017-08-04,29095,exp
96,25.9,TX,2017-08-04,29096,pay
97,38.85,DC,2017-08-04,29097,exp
98,11.65,CA,2017-08-04,29098,pay
99,12.95,MO,2017-08-04,29099,exp
100,12.95,MD,2017-08-04,29100,pay
101,25.9,CA,2017-08-04,29101,exp
102,12.95,VA,2017-08-04,29102,pay
103,31.08,PA,2017-08-04,29103,exp
104,10.36,CA,2017-08-04,29104,pay
105,59.4,NY,2017-08-04,29105,exp
106,12.95,FL,2017-08-04,29106,pay
107,12.95,IN,2017-08-04,29107,exp
108,38.85,CA,2017-08-04,29108,pay
109,12.95,TN,2017-08-04,29109,exp
110,12.95,TN,2017-08-04,29110,pay
111,11.01,NC,2017-08-04,29111,exp
112,38.85,TX,2017-08-04,29112,pay
113,49.95,AZ,2017-08-04,29113,exp
114,12.95,MD,2017-08-04,29114,pay
115,38.85,AZ,2017-08-04,29115,exp
116,31.08,CA,2017-08-04,29116,pay
117,12.95,AZ,2017-08-04,29117,exp
118,38.85,TX,2017-08-04,29118,pay
119,25.9,IN,2017-08-04,29119,exp
120,12.95,NM,2017-08-04,29120,pay
121,34.95,FL,2017-08-04,29121,exp
122,12.95,VA,2017-08-04,29122,pay
123,12.95,TX,2017-08-04,29123,exp
124,47.52,KS,2017-08-04,29124,pay
125,38.85,PA,2017-08-04,29125,exp
126,38.85,CA,2017-08-04,29126,pay
127,38.85,DC,2017-08-04,29127,exp
128,49.95,NJ,2017-08-04,29128,pay
129,49.95,CA,2017-08-04,29129,exp
130,38.85,CA,2017-08-04,29130,pay
131,12.95,WV,2017-08-04,29131,exp
132,49.95,NM,2017-08-04,29132,pay
133,38.85,AR,2017-08-04,29133,exp
134,49.95,MT,2017-08-04,29134,pay
135,12.95,IL,2017-08-04,29135,exp
136,38.85,CA,2017-08-04,29136,pay
137,38.85,CA,2017-08-04,29137,exp
138,38.85,FL,2017-08-04,29138,pay
139,12.95,TX,2017-08-04,29139,exp
140,38.85,TX,2017-08-04,29140,pay
141,12.95,PA,2017-08-04,29141,exp
142,12.95,CA,2017-08-04,29142,pay
143,38.85,SD,2017-08-04,29143,exp
144,12.95,AZ,2017-08-04,29144,pay
145,12.95,AZ,2017-08-04,29145,exp
146,12.95,VA,2017-08-04,29146,pay
147,38.85,CA,2017-08-04,29147,exp
148,12.95,AZ,2017-08-04,29148,pay
149,12.95,AZ,2017-08-04,29149,exp
150,12.95,AZ,2017-08-04,29150,pay
151,38.85,MA,2017-08-04,29151,exp
152,12.95,AZ,2017-08-04,29152,pay
153,38.85,MD,2017-08-04,29153,exp
154,38.85,FL,2017-08-04,29154,pay
155,11.01,NH,2017-08-04,29155,exp
156,12.95,CA,2017-08-04,29156,pay
157,38.85,NJ,2017-08-04,29157,exp
158,39.96,OH,2017-08-04,29158,pay
159,10.36,DC,2017-08-04,29159,exp
160,12.95,OH,2017-08-04,29160,pay
161,49.95,CA,2017-08-04,29161,exp
162,38.85,OR,2017-08-04,29162,pay
163,49.95,FL,2017-08-04,29163,exp
164,38.85,TX,2017-08-04,29164,pay
165,38.85,CA,2017-08-04,29165,exp
166,12.95,NJ,2017-08-04,29166,pay
167,38.85,CA,2017-08-04,29167,exp
168,38.85,CA,2017-08-04,29168,pay
169,38.85,AZ,2017-08-04,29169,exp
170,12.95,FL,2017-08-04,29170,pay
171,12.95,CA,2017-08-04,29171,exp
172,38.85,CA,2017-08-04,29172,pay
173,10.36,DC,2017-08-04,29173,exp
174,25.9,CA,2017-08-04,29174,pay
175,38.85,NJ,2017-08-04,29175,exp
176,31.08,CA,2017-08-04,29176,pay
177,38.85,NY,2017-08-04,29177,exp
178,10.36,MI,2017-08-04,29178,pay
179,10.36,DC,2017-08-04,29179,exp
180,38.85,TX,2017-08-04,29180,pay
181,38.85,OH,2017-08-04,29181,exp
182,12.95,CA,2017-08-04,29182,pay
183,12.95,WI,2017-08-04,29183,exp
184,11.01,CA,2017-08-04,29184,pay
185,12.95,CA,2017-08-04,29185,exp
186,11.01,CA,2017-08-04,29186,pay
187,11.01,CA,2017-08-04,29187,exp
188,49.95,WA,2017-08-04,29188,pay
189,11.01,CA,2017-08-04,29189,exp
190,11.01,CA,2017-08-04,29190,pay
191,11.01,CA,2017-08-04,29191,exp
192,38.85,MA,2017-08-04,29192,pay
193,38.85,CA,2017-08-04,29193,exp
194,12.95,WA,2017-08-04,29194,pay
195,36.26,CA,2017-08-04,29195,exp
196,12.95,NC,2017-08-04,29196,pay
197,38.85,CO,2017-08-04,29197,exp
198,38.85,PA,2017-08-04,29198,pay
199,12.95,AZ,2017-08-04,29199,exp
200,20.72,KY,2017-08-04,29200,pay
201,12.95,CA,2017-08-04,29201,exp
202,12.95,NY,2017-08-04,29202,pay
203,10.36,CA,2017-08-04,29203,exp
204,38.85,CA,2017-08-04,29204,pay
205,49.95,NC,2017-08-04,29205,exp
206,49.95,NV,2017-08-04,29206,pay
207,12.95,AZ,2017-08-04,29207,exp
208,12.95,CA,2017-08-04,29208,pay
209,34.97,NY,2017-08-04,29209,exp
210,38.85,CA,2017-08-04,29210,pay
211,38.85,NJ,2017-08-04,29211,exp
212,12.95,TX,2017-08-04,29212,pay
213,12.95,NJ,2017-08-04,29213,exp
214,38.85,PA,2017-08-04,29214,pay
215,38.85,CT,2017-08-04,29215,exp
216,10.36,AZ,2017-08-04,29216,pay
217,38.85,CA,2017-08-04,29217,exp
218,38.85,AZ,2017-08-04,29218,pay
219,12.95,NJ,2017-08-04,29219,exp
220,38.85,CA,2017-08-04,29220,pay
221,12.95,CA,2017-08-04,29221,exp
222,10.36,CA,2017-08-04,29222,pay
223,38.85,FL,2017-08-04,29223,exp
224,38.85,CA,2017-08-04,29224,pay
225,59.4,WA,2017-08-04,29225,exp
226,12.95,CA,2017-08-04,29226,pay
227,12.95,CA,2017-08-04,29227,exp
228,38.85,CA,2017-08-04,29228,pay
229,25.9,VA,2017-08-04,29229,exp
