tid,account,amount,date,type
58454,28454,5900,2005-06-29,pay
58455,28455,1181,2005-06-29,pay
58456,28456,6210,2005-06-29,pay
58457,28457,1000,2005-06-29,pay
58458,28458,326,2005-06-29,pay
58459,28459,119001,2005-06-29,pay
58460,28460,500,2005-06-29,pay
58461,28461,0,2005-06-29,pay
58462,28462,4000,2005-06-29,pay
58463,28463,0,2005-06-29,pay
58464,28464,371,2005-06-29,pay
58465,28465,600,2005-06-29,pay
58466,28466,0,2005-06-29,pay
58467,28467,0,2005-06-29,pay
58468,28468,3700,2005-06-29,pay
58469,28469,12564,2005-06-29,pay
58470,28470,428,2005-06-29,pay
58471,28471,0,2005-06-29,pay
58472,28472,4600,2005-06-29,pay
58473,28473,1200,2005-06-29,pay
58474,28474,0,2005-06-29,pay
58475,28475,0,2005-06-29,pay
58476,28476,3000,2005-06-29,pay
58477,28477,0,2005-06-29,pay
58478,28478,2739,2005-06-29,pay
58479,28479,652,2005-06-29,pay
58480,28480,8000,2005-06-29,pay
58481,28481,0,2005-06-29,pay
58482,28482,3500,2005-06-29,pay
58483,28483,105,2005-06-29,pay
58484,28484,0,2005-06-29,pay
58485,28485,587,2005-06-29,pay
58486,28486,0,2005-06-29,pay
58487,28487,700,2005-06-29,pay
58488,28488,0,2005-06-29,pay
58489,28489,2201,2005-06-29,pay
58490,28490,949,2005-06-29,pay
58491,28491,1835,2005-06-29,pay
58492,28492,2000,2005-06-29,pay
58493,28493,2000,2005-06-29,pay
58494,28494,0,2005-06-29,pay
58495,28495,0,2005-06-29,pay
58496,28496,0,2005-06-29,pay
58497,28497,10100,2005-06-29,pay
58498,28498,3000,2005-06-29,pay
58499,28499,1430,2005-06-29,pay
58500,28500,0,2005-06-29,pay
58501,28501,8012,2005-06-29,pay
58502,28502,0,2005-06-29,pay
58503,28503,3300,2005-06-29,pay
58504,28504,4300,2005-06-29,pay
58505,28505,1200,2005-06-29,pay
58506,28506,390,2005-06-29,pay
58507,28507,53008,2005-06-29,pay
58508,28508,2500,2005-06-29,pay
58509,28509,2150,2005-06-29,pay
58510,28510,3640,2005-06-29,pay
58511,28511,11000,2005-06-29,pay
58512,28512,7100,2005-06-29,pay
58513,28513,3781,2005-06-29,pay
58514,28514,11388,2005-06-29,pay
58515,28515,1000,2005-06-29,pay
58516,28516,27808,2005-06-29,pay
58517,28517,6000,2005-06-29,pay
58518,28518,353,2005-06-29,pay
58519,28519,1595,2005-06-29,pay
58520,28520,270,2005-06-29,pay
58521,28521,0,2005-06-29,pay
58522,28522,3912,2005-06-29,pay
58523,28523,0,2005-06-29,pay
58524,28524,7000,2005-06-29,pay
58525,28525,1000,2005-06-29,pay
58526,28526,4000,2005-06-29,pay
58527,28527,0,2005-06-29,pay
58528,28528,3500,2005-06-29,pay
58529,28529,3000,2005-06-29,pay
58530,28530,626,2005-06-29,pay
58531,28531,431,2005-06-29,pay
58532,28532,3400,2005-06-29,pay
58533,28533,0,2005-06-29,pay
58534,28534,5000,2005-06-29,pay
58535,28535,1047,2005-06-29,pay
58536,28536,10000,2005-06-29,pay
58537,28537,1900,2005-06-29,pay
58538,28538,3500,2005-06-29,pay
58539,28539,6814,2005-06-29,pay
58540,28540,2219,2005-06-29,pay
58541,28541,12000,2005-06-29,pay
58542,28542,2400,2005-06-29,pay
58543,28543,5100,2005-06-29,pay
58544,28544,4123,2005-06-29,pay
58545,28545,14243,2005-06-29,pay
58546,28546,2000,2005-06-29,pay
58547,28547,1195,2005-06-29,pay
58548,28548,2000,2005-06-29,pay
58549,28549,0,2005-06-29,pay
58550,28550,4000,2005-06-29,pay
58551,28551,1000,2005-06-29,pay
58552,28552,0,2005-06-29,pay
58553,28553,1050,2005-06-29,pay
58554,28554,117,2005-06-29,pay
58555,28555,1083,2005-06-29,pay
58556,28556,2093,2005-06-29,pay
58557,28557,5000,2005-06-29,pay
58558,28558,0,2005-06-29,pay
58559,28559,0,2005-06-29,pay
58560,28560,0,2005-06-29,pay
58561,28561,0,2005-06-29,pay
58562,28562,15000,2005-06-29,pay
58563,28563,10000,2005-06-29,pay
58564,28564,1097,2005-06-29,pay
58565,28565,13920,2005-06-29,pay
58566,28566,2323,2005-06-29,pay
58567,28567,4536,2005-06-29,pay
58568,28568,1038,2005-06-29,pay
58569,28569,1645,2005-06-29,pay
58570,28570,1542,2005-06-29,pay
58571,28571,0,2005-06-29,pay
58572,28572,3095,2005-06-29,pay
58573,28573,4000,2005-06-29,pay
58574,28574,5492,2005-06-29,pay
58575,28575,2566,2005-06-29,pay
58576,28576,1650,2005-06-29,pay
58577,28577,0,2005-06-29,pay
58578,28578,1000,2005-06-29,pay
58579,28579,10000,2005-06-29,pay
58580,28580,0,2005-06-29,pay
58581,28581,0,2005-06-29,pay
58582,28582,0,2005-06-29,pay
58583,28583,0,2005-06-29,pay
58584,28584,509,2005-06-29,pay
58585,28585,0,2005-06-29,pay
58586,28586,3000,2005-06-29,pay
58587,28587,7672,2005-06-29,pay
58588,28588,0,2005-06-29,pay
58589,28589,390,2005-06-29,pay
58590,28590,15004,2005-06-29,pay
58591,28591,0,2005-06-29,pay
58592,28592,0,2005-06-29,pay
58593,28593,2180,2005-06-29,pay
58594,28594,7976,2005-06-29,pay
58595,28595,0,2005-06-29,pay
58596,28596,4853,2005-06-29,pay
58597,28597,5538,2005-06-29,pay
58598,28598,1500,2005-06-29,pay
58599,28599,10000,2005-06-29,pay
58600,28600,264,2005-06-29,pay
58601,28601,0,2005-06-29,pay
58602,28602,2200,2005-06-29,pay
58603,28603,22800,2005-06-29,pay
58604,28604,1600,2005-06-29,pay
58605,28605,1000,2005-06-29,pay
58606,28606,1000,2005-06-29,pay
58607,28607,1900,2005-06-29,pay
58608,28608,0,2005-06-29,pay
58609,28609,5000,2005-06-29,pay
58610,28610,3000,2005-06-29,pay
58611,28611,1311,2005-06-29,pay
58612,28612,2000,2005-06-29,pay
58613,28613,561,2005-06-29,pay
58614,28614,4100,2005-06-29,pay
58615,28615,8579,2005-06-29,pay
58616,28616,4000,2005-06-29,pay
58617,28617,446,2005-06-29,pay
58618,28618,2449,2005-06-29,pay
58619,28619,637,2005-06-29,pay
58620,28620,1000,2005-06-29,pay
58621,28621,5113,2005-06-29,pay
58622,28622,3000,2005-06-29,pay
58623,28623,1600,2005-06-29,pay
58624,28624,2720,2005-06-29,pay
58625,28625,1000,2005-06-29,pay
58626,28626,0,2005-06-29,pay
58627,28627,10287,2005-06-29,pay
58628,28628,0,2005-06-29,pay
58629,28629,3000,2005-06-29,pay
58630,28630,9000,2005-06-29,pay
58631,28631,3530,2005-06-29,pay
58632,28632,6013,2005-06-29,pay
58633,28633,2147,2005-06-29,pay
58634,28634,1500,2005-06-29,pay
58635,28635,2,2005-06-29,pay
58636,28636,8000,2005-06-29,pay
58637,28637,1900,2005-06-29,pay
58638,28638,0,2005-06-29,pay
58639,28639,1408,2005-06-29,pay
58640,28640,2001,2005-06-29,pay
58641,28641,3360,2005-06-29,pay
58642,28642,0,2005-06-29,pay
58643,28643,508,2005-06-29,pay
58644,28644,4593,2005-06-29,pay
58645,28645,4000,2005-06-29,pay
58646,28646,3500,2005-06-29,pay
58647,28647,5039,2005-06-29,pay
58648,28648,390,2005-06-29,pay
58649,28649,4000,2005-06-29,pay
58650,28650,4599,2005-06-29,pay
58651,28651,0,2005-06-29,pay
58652,28652,740,2005-06-29,pay
58653,28653,1877,2005-06-29,pay
58654,28654,24694,2005-06-29,pay
58655,28655,0,2005-06-29,pay
58656,28656,1000,2005-06-29,pay
58657,28657,5156,2005-06-29,pay
58658,28658,0,2005-06-29,pay
58659,28659,7000,2005-06-29,pay
58660,28660,11622,2005-06-29,pay
58661,28661,1200,2005-06-29,pay
58662,28662,400,2005-06-29,pay
58663,28663,2000,2005-06-29,pay
58664,28664,0,2005-06-29,pay
58665,28665,0,2005-06-29,pay
58666,28666,1914,2005-06-29,pay
58667,28667,366,2005-06-29,pay
58668,28668,25,2005-06-29,pay
58669,28669,19709,2005-06-29,pay
58670,28670,0,2005-06-29,pay
58671,28671,7238,2005-06-29,pay
58672,28672,2353,2005-06-29,pay
58673,28673,0,2005-06-29,pay
58674,28674,5000,2005-06-29,pay
58675,28675,1000,2005-06-29,pay
58676,28676,1000,2005-06-29,pay
58677,28677,10000,2005-06-29,pay
58678,28678,5000,2005-06-29,pay
58679,28679,396,2005-06-29,pay
58680,28680,2300,2005-06-29,pay
58681,28681,2024,2005-06-29,pay
58682,28682,5000,2005-06-29,pay
58683,28683,2000,2005-06-29,pay
58684,28684,8500,2005-06-29,pay
58685,28685,2711,2005-06-29,pay
58686,28686,3719,2005-06-29,pay
58687,28687,2000,2005-06-29,pay
58688,28688,7,2005-06-29,pay
58689,28689,3251,2005-06-29,pay
58690,28690,840,2005-06-29,pay
58691,28691,10000,2005-06-29,pay
58692,28692,20154,2005-06-29,pay
58693,28693,6000,2005-06-29,pay
58694,28694,7501,2005-06-29,pay
58695,28695,2000,2005-06-29,pay
58696,28696,10039,2005-06-29,pay
58697,28697,1865,2005-06-29,pay
58698,28698,3000,2005-06-29,pay
58699,28699,10817,2005-06-29,pay
58700,28700,0,2005-06-29,pay
58701,28701,4000,2005-06-29,pay
58702,28702,3200,2005-06-29,pay
58703,28703,2500,2005-06-29,pay
58704,28704,0,2005-06-29,pay
58705,28705,631,2005-06-29,pay
58706,28706,0,2005-06-29,pay
58707,28707,2844,2005-06-29,pay
58708,28708,168342,2005-06-29,pay
58709,28709,7500,2005-06-29,pay
58710,28710,0,2005-06-29,pay
58711,28711,1021,2005-06-29,pay
58712,28712,0,2005-06-29,pay
58713,28713,3600,2005-06-29,pay
58714,28714,0,2005-06-29,pay
58715,28715,5444,2005-06-29,pay
58716,28716,82097,2005-06-29,pay
58717,28717,621000,2005-06-29,pay
58718,28718,0,2005-06-29,pay
58719,28719,291,2005-06-29,pay
58720,28720,13079,2005-06-29,pay
58721,28721,635,2005-06-29,pay
58722,28722,4000,2005-06-29,pay
58723,28723,1817,2005-06-29,pay
58724,28724,0,2005-06-29,pay
58725,28725,7388,2005-06-29,pay
58726,28726,12155,2005-06-29,pay
58727,28727,3000,2005-06-29,pay
58728,28728,19938,2005-06-29,pay
58729,28729,435,2005-06-29,pay
58730,28730,2000,2005-06-29,pay
58731,28731,9200,2005-06-29,pay
58732,28732,264,2005-06-29,pay
58733,28733,15,2005-06-29,pay
58734,28734,590,2005-06-29,pay
58735,28735,0,2005-06-29,pay
58736,28736,10000,2005-06-29,pay
58737,28737,36000,2005-06-29,pay
58738,28738,1600,2005-06-29,pay
58739,28739,749,2005-06-29,pay
58740,28740,0,2005-06-29,pay
58741,28741,3007,2005-06-29,pay
58742,28742,330,2005-06-29,pay
58743,28743,5010,2005-06-29,pay
58744,28744,5456,2005-06-29,pay
58745,28745,11000,2005-06-29,pay
58746,28746,0,2005-06-29,pay
58747,28747,1549,2005-06-29,pay
58748,28748,0,2005-06-29,pay
58749,28749,4600,2005-06-29,pay
58750,28750,0,2005-06-29,pay
58751,28751,3130,2005-06-29,pay
58752,28752,8195,2005-06-29,pay
58753,28753,2150,2005-06-29,pay
58754,28754,3319,2005-06-29,pay
58755,28755,1000,2005-06-29,pay
58756,28756,2703,2005-06-29,pay
58757,28757,33000,2005-06-29,pay
58758,28758,15057,2005-06-29,pay
58759,28759,1000,2005-06-29,pay
58760,28760,2000,2005-06-29,pay
58761,28761,68383,2005-06-29,pay
58762,28762,0,2005-06-29,pay
58763,28763,419,2005-06-29,pay
58764,28764,1509,2005-06-29,pay
58765,28765,188,2005-06-29,pay
58766,28766,875,2005-06-29,pay
58767,28767,885,2005-06-29,pay
58768,28768,374,2005-06-29,pay
58769,28769,1734,2005-06-29,pay
58770,28770,38000,2005-06-29,pay
58771,28771,0,2005-06-29,pay
58772,28772,1956,2005-06-29,pay
58773,28773,0,2005-06-29,pay
58774,28774,1594,2005-06-29,pay
58775,28775,0,2005-06-29,pay
58776,28776,607,2005-06-29,pay
58777,28777,2600,2005-06-29,pay
58778,28778,2500,2005-06-29,pay
58779,28779,1000,2005-06-29,pay
58780,28780,0,2005-06-29,pay
58781,28781,9002,2005-06-29,pay
58782,28782,2000,2005-06-29,pay
58783,28783,0,2005-06-29,pay
58784,28784,302,2005-06-29,pay
58785,28785,3000,2005-06-29,pay
58786,28786,240,2005-06-29,pay
58787,28787,2,2005-06-29,pay
58788,28788,360,2005-06-29,pay
58789,28789,500,2005-06-29,pay
58790,28790,14111,2005-06-29,pay
58791,28791,400,2005-06-29,pay
58792,28792,0,2005-06-29,pay
58793,28793,2000,2005-06-29,pay
58794,28794,1824,2005-06-29,pay
58795,28795,0,2005-06-29,pay
58796,28796,3000,2005-06-29,pay
58797,28797,528,2005-06-29,pay
58798,28798,830,2005-06-29,pay
58799,28799,1239,2005-06-29,pay
58800,28800,24000,2005-06-29,pay
58801,28801,309,2005-06-29,pay
58802,28802,18567,2005-06-29,pay
58803,28803,6400,2005-06-29,pay
58804,28804,15000,2005-06-29,pay
58805,28805,0,2005-06-29,pay
58806,28806,42393,2005-06-29,pay
58807,28807,0,2005-06-29,pay
58808,28808,0,2005-06-29,pay
58809,28809,11372,2005-06-29,pay
58810,28810,59211,2005-06-29,pay
58811,28811,39095,2005-06-29,pay
58812,28812,1000,2005-06-29,pay
58813,28813,2500,2005-06-29,pay
58814,28814,0,2005-06-29,pay
58815,28815,316,2005-06-29,pay
58816,28816,3316,2005-06-29,pay
58817,28817,2888,2005-06-29,pay
58818,28818,1680,2005-06-29,pay
58819,28819,1323,2005-06-29,pay
58820,28820,0,2005-06-29,pay
58821,28821,0,2005-06-29,pay
58822,28822,589,2005-06-29,pay
58823,28823,5013,2005-06-29,pay
58824,28824,16,2005-06-29,pay
58825,28825,801,2005-06-29,pay
58826,28826,0,2005-06-29,pay
58827,28827,3500,2005-06-29,pay
58828,28828,0,2005-06-29,pay
58829,28829,2000,2005-06-29,pay
58830,28830,5000,2005-06-29,pay
58831,28831,3000,2005-06-29,pay
58832,28832,2700,2005-06-29,pay
58833,28833,9511,2005-06-29,pay
58834,28834,701,2005-06-29,pay
58835,28835,6006,2005-06-29,pay
58836,28836,0,2005-06-29,pay
58837,28837,923,2005-06-29,pay
58838,28838,4349,2005-06-29,pay
58839,28839,21398,2005-06-29,pay
58840,28840,1000,2005-06-29,pay
58841,28841,0,2005-06-29,pay
58842,28842,0,2005-06-29,pay
58843,28843,5000,2005-06-29,pay
58844,28844,15000,2005-06-29,pay
58845,28845,150,2005-06-29,pay
58846,28846,9167,2005-06-29,pay
58847,28847,7300,2005-06-29,pay
58848,28848,300,2005-06-29,pay
58849,28849,507,2005-06-29,pay
58850,28850,1000,2005-06-29,pay
58851,28851,11286,2005-06-29,pay
58852,28852,0,2005-06-29,pay
58853,28853,1842,2005-06-29,pay
58854,28854,0,2005-06-29,pay
58855,28855,3011,2005-06-29,pay
58856,28856,4000,2005-06-29,pay
58857,28857,749,2005-06-29,pay
58858,28858,2600,2005-06-29,pay
58859,28859,0,2005-06-29,pay
58860,28860,2000,2005-06-29,pay
58861,28861,780,2005-06-29,pay
58862,28862,24040,2005-06-29,pay
58863,28863,6060,2005-06-29,pay
58864,28864,948,2005-06-29,pay
58865,28865,2000,2005-06-29,pay
58866,28866,770,2005-06-29,pay
58867,28867,1100,2005-06-29,pay
58868,28868,10000,2005-06-29,pay
58869,28869,884,2005-06-29,pay
58870,28870,0,2005-06-29,pay
58871,28871,796,2005-06-29,pay
58872,28872,900,2005-06-29,pay
58873,28873,1191,2005-06-29,pay
58874,28874,4000,2005-06-29,pay
58875,28875,522,2005-06-29,pay
58876,28876,1205,2005-06-29,pay
58877,28877,854,2005-06-29,pay
58878,28878,4918,2005-06-29,pay
58879,28879,10965,2005-06-29,pay
58880,28880,23700,2005-06-29,pay
58881,28881,4488,2005-06-29,pay
58882,28882,0,2005-06-29,pay
58883,28883,2000,2005-06-29,pay
58884,28884,280,2005-06-29,pay
58885,28885,725,2005-06-29,pay
58886,28886,0,2005-06-29,pay
58887,28887,150,2005-06-29,pay
58888,28888,1037,2005-06-29,pay
58889,28889,1000,2005-06-29,pay
58890,28890,0,2005-06-29,pay
58891,28891,0,2005-06-29,pay
58892,28892,5000,2005-06-29,pay
58893,28893,0,2005-06-29,pay
58894,28894,13749,2005-06-29,pay
58895,28895,5000,2005-06-29,pay
58896,28896,0,2005-06-29,pay
58897,28897,827,2005-06-29,pay
58898,28898,3647,2005-06-29,pay
58899,28899,0,2005-06-29,pay
58900,28900,640,2005-06-29,pay
58901,28901,4000,2005-06-29,pay
58902,28902,3000,2005-06-29,pay
58903,28903,2898,2005-06-29,pay
58904,28904,5000,2005-06-29,pay
58905,28905,0,2005-06-29,pay
58906,28906,1005,2005-06-29,pay
58907,28907,0,2005-06-29,pay
58908,28908,920,2005-06-29,pay
58909,28909,330,2005-06-29,pay
58910,28910,15734,2005-06-29,pay
58911,28911,7025,2005-06-29,pay
58912,28912,0,2005-06-29,pay
58913,28913,8015,2005-06-29,pay
58914,28914,3589,2005-06-29,pay
58915,28915,384,2005-06-29,pay
58916,28916,50,2005-06-29,pay
58917,28917,198,2005-06-29,pay
58918,28918,3617,2005-06-29,pay
58919,28919,0,2005-06-29,pay
58920,28920,1000,2005-06-29,pay
58921,28921,0,2005-06-29,pay
58922,28922,6219,2005-06-29,pay
58923,28923,0,2005-06-29,pay
58924,28924,0,2005-06-29,pay
58925,28925,4200,2005-06-29,pay
58926,28926,1049,2005-06-29,pay
58927,28927,0,2005-06-29,pay
58928,28928,10000,2005-06-29,pay
58929,28929,0,2005-06-29,pay
58930,28930,4205,2005-06-29,pay
58931,28931,3124,2005-06-29,pay
58932,28932,7000,2005-06-29,pay
58933,28933,0,2005-06-29,pay
58934,28934,0,2005-06-29,pay
58935,28935,0,2005-06-29,pay
58936,28936,5752,2005-06-29,pay
58937,28937,1526,2005-06-29,pay
58938,28938,25081,2005-06-29,pay
58939,28939,900,2005-06-29,pay
58940,28940,1251,2005-06-29,pay
58941,28941,408,2005-06-29,pay
58942,28942,0,2005-06-29,pay
58943,28943,4006,2005-06-29,pay
58944,28944,0,2005-06-29,pay
58945,28945,0,2005-06-29,pay
58946,28946,278,2005-06-29,pay
58947,28947,61385,2005-06-29,pay
58948,28948,3033,2005-06-29,pay
58949,28949,0,2005-06-29,pay
58950,28950,14234,2005-06-29,pay
58951,28951,3150,2005-06-29,pay
58952,28952,948,2005-06-29,pay
58953,28953,2838,2005-06-29,pay
58954,28954,1463,2005-06-29,pay
58955,28955,1200,2005-06-29,pay
58956,28956,6000,2005-06-29,pay
58957,28957,0,2005-06-29,pay
58958,28958,0,2005-06-29,pay
58959,28959,5015,2005-06-29,pay
58960,28960,3000,2005-06-29,pay
58961,28961,6000,2005-06-29,pay
58962,28962,0,2005-06-29,pay
58963,28963,890,2005-06-29,pay
58964,28964,0,2005-06-29,pay
58965,28965,0,2005-06-29,pay
58966,28966,8100,2005-06-29,pay
58967,28967,1500,2005-06-29,pay
58968,28968,1910,2005-06-29,pay
58969,28969,0,2005-06-29,pay
58970,28970,500,2005-06-29,pay
58971,28971,246,2005-06-29,pay
58972,28972,1000,2005-06-29,pay
58973,28973,19515,2005-06-29,pay
58974,28974,200,2005-06-29,pay
58975,28975,0,2005-06-29,pay
58976,28976,5000,2005-06-29,pay
58977,28977,0,2005-06-29,pay
58978,28978,737,2005-06-29,pay
58979,28979,10624,2005-06-29,pay
58980,28980,1804,2005-06-29,pay
58981,28981,0,2005-06-29,pay
58982,28982,1500,2005-06-29,pay
58983,28983,3000,2005-06-29,pay
58984,28984,0,2005-06-29,pay
58985,28985,0,2005-06-29,pay
58986,28986,0,2005-06-29,pay
58987,28987,687,2005-06-29,pay
58988,28988,0,2005-06-29,pay
58989,28989,836,2005-06-29,pay
58990,28990,1000,2005-06-29,pay
58991,28991,0,2005-06-29,pay
58992,28992,4350,2005-06-29,pay
58993,28993,2087,2005-06-29,pay
58994,28994,15000,2005-06-29,pay
58995,28995,2869,2005-06-29,pay
58996,28996,2000,2005-06-29,pay
58997,28997,390,2005-06-29,pay
58998,28998,10528,2005-06-29,pay
58999,28999,0,2005-06-29,pay
59000,29000,4200,2005-06-29,pay
59001,29001,552,2005-06-29,pay
59002,29002,5557,2005-06-29,pay
59003,29003,1200,2005-06-29,pay
59004,29004,8300,2005-06-29,pay
59005,29005,6000,2005-06-29,pay
59006,29006,0,2005-06-29,pay
59007,29007,0,2005-06-29,pay
59008,29008,3000,2005-06-29,pay
59009,29009,4800,2005-06-29,pay
59010,29010,0,2005-06-29,pay
59011,29011,3729,2005-06-29,pay
59012,29012,16881,2005-06-29,pay
59013,29013,2755,2005-06-29,pay
59014,29014,516,2005-06-29,pay
59015,29015,9317,2005-06-29,pay
59016,29016,2182,2005-06-29,pay
59017,29017,996,2005-06-29,pay
59018,29018,0,2005-06-29,pay
59019,29019,0,2005-06-29,pay
59020,29020,0,2005-06-29,pay
59021,29021,6840,2005-06-29,pay
59022,29022,416,2005-06-29,pay
59023,29023,3000,2005-06-29,pay
59024,29024,2387,2005-06-29,pay
59025,29025,0,2005-06-29,pay
59026,29026,6500,2005-06-29,pay
59027,29027,3,2005-06-29,pay
59028,29028,23760,2005-06-29,pay
59029,29029,14650,2005-06-29,pay
59030,29030,3000,2005-06-29,pay
59031,29031,5449,2005-06-29,pay
59032,29032,555,2005-06-29,pay
59033,29033,1000,2005-06-29,pay
59034,29034,1686,2005-06-29,pay
59035,29035,0,2005-06-29,pay
59036,29036,670,2005-06-29,pay
59037,29037,3970,2005-06-29,pay
59038,29038,582,2005-06-29,pay
59039,29039,0,2005-06-29,pay
59040,29040,5475,2005-06-29,pay
59041,29041,39629,2005-06-29,pay
59042,29042,14642,2005-06-29,pay
59043,29043,0,2005-06-29,pay
59044,29044,3500,2005-06-29,pay
59045,29045,0,2005-06-29,pay
59046,29046,30227,2005-06-29,pay
59047,29047,500,2005-06-29,pay
59048,29048,0,2005-06-29,pay
59049,29049,880,2005-06-29,pay
59050,29050,0,2005-06-29,pay
59051,29051,2000,2005-06-29,pay
59052,29052,1200,2005-06-29,pay
59053,29053,0,2005-06-29,pay
59054,29054,0,2005-06-29,pay
59055,29055,1500,2005-06-29,pay
59056,29056,4000,2005-06-29,pay
59057,29057,1072,2005-06-29,pay
59058,29058,5955,2005-06-29,pay
59059,29059,0,2005-06-29,pay
59060,29060,1000,2005-06-29,pay
59061,29061,22000,2005-06-29,pay
59062,29062,3000,2005-06-29,pay
59063,29063,0,2005-06-29,pay
59064,29064,4937,2005-06-29,pay
59065,29065,0,2005-06-29,pay
59066,29066,2089,2005-06-29,pay
59067,29067,1016,2005-06-29,pay
59068,29068,3100,2005-06-29,pay
59069,29069,4351,2005-06-29,pay
59070,29070,4352,2005-06-29,pay
59071,29071,0,2005-06-29,pay
59072,29072,3000,2005-06-29,pay
59073,29073,500,2005-06-29,pay
59074,29074,6500,2005-06-29,pay
59075,29075,176,2005-06-29,pay
59076,29076,411,2005-06-29,pay
59077,29077,0,2005-06-29,pay
59078,29078,0,2005-06-29,pay
59079,29079,0,2005-06-29,pay
59080,29080,2173,2005-06-29,pay
59081,29081,700,2005-06-29,pay
59082,29082,5000,2005-06-29,pay
59083,29083,0,2005-06-29,pay
59084,29084,1000,2005-06-29,pay
59085,29085,0,2005-06-29,pay
59086,29086,5889,2005-06-29,pay
59087,29087,1211,2005-06-29,pay
59088,29088,2000,2005-06-29,pay
59089,29089,2000,2005-06-29,pay
59090,29090,4540,2005-06-29,pay
59091,29091,2626,2005-06-29,pay
59092,29092,1500,2005-06-29,pay
59093,29093,8000,2005-06-29,pay
59094,29094,15000,2005-06-29,pay
59095,29095,2194,2005-06-29,pay
59096,29096,3600,2005-06-29,pay
59097,29097,836,2005-06-29,pay
59098,29098,2743,2005-06-29,pay
59099,29099,900,2005-06-29,pay
59100,29100,1544,2005-06-29,pay
59101,29101,2355,2005-06-29,pay
59102,29102,2007,2005-06-29,pay
59103,29103,1504,2005-06-29,pay
59104,29104,2000,2005-06-29,pay
59105,29105,4800,2005-06-29,pay
59106,29106,0,2005-06-29,pay
59107,29107,316,2005-06-29,pay
59108,29108,0,2005-06-29,pay
59109,29109,0,2005-06-29,pay
59110,29110,1500,2005-06-29,pay
59111,29111,1620,2005-06-29,pay
59112,29112,0,2005-06-29,pay
59113,29113,6000,2005-06-29,pay
59114,29114,4000,2005-06-29,pay
59115,29115,0,2005-06-29,pay
59116,29116,2000,2005-06-29,pay
59117,29117,1000,2005-06-29,pay
59118,29118,16800,2005-06-29,pay
59119,29119,0,2005-06-29,pay
59120,29120,0,2005-06-29,pay
59121,29121,3170,2005-06-29,pay
59122,29122,0,2005-06-29,pay
59123,29123,3153,2005-06-29,pay
59124,29124,600,2005-06-29,pay
59125,29125,500,2005-06-29,pay
59126,29126,621,2005-06-29,pay
59127,29127,2000,2005-06-29,pay
59128,29128,0,2005-06-29,pay
59129,29129,0,2005-06-29,pay
59130,29130,0,2005-06-29,pay
59131,29131,2822,2005-06-29,pay
59132,29132,0,2005-06-29,pay
59133,29133,0,2005-06-29,pay
59134,29134,0,2005-06-29,pay
59135,29135,0,2005-06-29,pay
59136,29136,4500,2005-06-29,pay
59137,29137,20515,2005-06-29,pay
59138,29138,6000,2005-06-29,pay
59139,29139,1900,2005-06-29,pay
59140,29140,4000,2005-06-29,pay
59141,29141,4000,2005-06-29,pay
59142,29142,73921,2005-06-29,pay
59143,29143,1000,2005-06-29,pay
59144,29144,153,2005-06-29,pay
59145,29145,700,2005-06-29,pay
59146,29146,6066,2005-06-29,pay
59147,29147,1500,2005-06-29,pay
59148,29148,10529,2005-06-29,pay
59149,29149,0,2005-06-29,pay
59150,29150,1200,2005-06-29,pay
59151,29151,9474,2005-06-29,pay
59152,29152,0,2005-06-29,pay
59153,29153,3000,2005-06-29,pay
59154,29154,2000,2005-06-29,pay
59155,29155,1000,2005-06-29,pay
59156,29156,0,2005-06-29,pay
59157,29157,390,2005-06-29,pay
59158,29158,0,2005-06-29,pay
59159,29159,10160,2005-06-29,pay
59160,29160,25000,2005-06-29,pay
59161,29161,1170,2005-06-29,pay
59162,29162,1000,2005-06-29,pay
59163,29163,3863,2005-06-29,pay
59164,29164,0,2005-06-29,pay
59165,29165,0,2005-06-29,pay
59166,29166,956,2005-06-29,pay
59167,29167,500,2005-06-29,pay
59168,29168,1205,2005-06-29,pay
59169,29169,3000,2005-06-29,pay
59170,29170,500,2005-06-29,pay
59171,29171,2000,2005-06-29,pay
59172,29172,6508,2005-06-29,pay
59173,29173,3764,2005-06-29,pay
59174,29174,5640,2005-06-29,pay
59175,29175,7733,2005-06-29,pay
59176,29176,0,2005-06-29,pay
59177,29177,0,2005-06-29,pay
59178,29178,2500,2005-06-29,pay
59179,29179,545,2005-06-29,pay
59180,29180,8896,2005-06-29,pay
59181,29181,4200,2005-06-29,pay
59182,29182,4600,2005-06-29,pay
59183,29183,3469,2005-06-29,pay
59184,29184,800,2005-06-29,pay
59185,29185,0,2005-06-29,pay
59186,29186,612,2005-06-29,pay
59187,29187,1571,2005-06-29,pay
59188,29188,5000,2005-06-29,pay
59189,29189,1650,2005-06-29,pay
59190,29190,0,2005-06-29,pay
59191,29191,625,2005-06-29,pay
59192,29192,6155,2005-06-29,pay
59193,29193,4000,2005-06-29,pay
59194,29194,1000,2005-06-29,pay
59195,29195,500,2005-06-29,pay
59196,29196,3000,2005-06-29,pay
59197,29197,30,2005-06-29,pay
59198,29198,0,2005-06-29,pay
59199,29199,1504,2005-06-29,pay
59200,29200,269,2005-06-29,pay
59201,29201,2000,2005-06-29,pay
59202,29202,1518,2005-06-29,pay
59203,29203,300,2005-06-29,pay
59204,29204,2516,2005-06-29,pay
59205,29205,1000,2005-06-29,pay
